dataset,seed,shift_type,severity,pipeline,roc_auc
credit-g,9,random,1.0,A,0.582857142857143
credit-g,9,random,1.0,B,0.5276190476190477
credit-g,10,important,0.2,A,0.7332142857142857
credit-g,10,important,0.2,B,0.6741666666666667
credit-g,10,important,0.4,A,0.6441666666666667
credit-g,10,important,0.4,B,0.6492857142857144
credit-g,10,important,0.6,A,0.6997619047619048
credit-g,10,important,0.6,B,0.6466666666666666
credit-g,10,important,0.8,A,0.6523809523809524
credit-g,10,important,0.8,B,0.5989285714285715
credit-g,10,important,1.0,A,0.6358333333333333
credit-g,10,important,1.0,B,0.599047619047619
credit-g,10,random,0.2,A,0.746547619047619
credit-g,10,random,0.2,B,0.6648809523809524
credit-g,10,random,0.4,A,0.763452380952381
credit-g,10,random,0.4,B,0.5738095238095238
credit-g,10,random,0.6,A,0.7101190476190478
credit-g,10,random,0.6,B,0.6595238095238095
credit-g,10,random,0.8,A,0.6016666666666667
credit-g,10,random,0.8,B,0.5648809523809524
credit-g,10,random,1.0,A,0.5783333333333334
credit-g,10,random,1.0,B,0.5188095238095238
credit-g,11,important,0.2,A,0.7541666666666668
credit-g,11,important,0.2,B,0.6632142857142858
credit-g,11,important,0.4,A,0.6585714285714286
credit-g,11,important,0.4,B,0.6621428571428571
credit-g,11,important,0.6,A,0.7057142857142857
credit-g,11,important,0.6,B,0.6546428571428571
credit-g,11,important,0.8,A,0.6423809523809524
credit-g,11,important,0.8,B,0.6228571428571428
credit-g,11,important,1.0,A,0.6214285714285713
credit-g,11,important,1.0,B,0.6013095238095237
credit-g,11,random,0.2,A,0.7510714285714286
credit-g,11,random,0.2,B,0.6625
credit-g,11,random,0.4,A,0.7598809523809524
credit-g,11,random,0.4,B,0.574047619047619
credit-g,11,random,0.6,A,0.6969047619047619
credit-g,11,random,0.6,B,0.6610714285714285
credit-g,11,random,0.8,A,0.5971428571428572
credit-g,11,random,0.8,B,0.5617857142857143
credit-g,11,random,1.0,A,0.5772619047619048
credit-g,11,random,1.0,B,0.5465476190476191
credit-g,12,important,0.2,A,0.7351190476190476
credit-g,12,important,0.2,B,0.6441666666666667
credit-g,12,important,0.4,A,0.6471428571428571
credit-g,12,important,0.4,B,0.6428571428571429
credit-g,12,important,0.6,A,0.6926190476190475
credit-g,12,important,0.6,B,0.6345238095238095
credit-g,12,important,0.8,A,0.6348809523809524
credit-g,12,important,0.8,B,0.5840476190476191
credit-g,12,important,1.0,A,0.6333333333333333
credit-g,12,important,1.0,B,0.6074999999999999
credit-g,12,random,0.2,A,0.7390476190476191
credit-g,12,random,0.2,B,0.6611904761904762
credit-g,12,random,0.4,A,0.7576190476190475
credit-g,12,random,0.4,B,0.5745238095238095
credit-g,12,random,0.6,A,0.6909523809523811
credit-g,12,random,0.6,B,0.6614285714285716
credit-g,12,random,0.8,A,0.6041666666666667
credit-g,12,random,0.8,B,0.5533333333333335
credit-g,12,random,1.0,A,0.5410714285714285
credit-g,12,random,1.0,B,0.5222619047619048
credit-g,13,important,0.2,A,0.7554761904761905
credit-g,13,important,0.2,B,0.6913095238095239
credit-g,13,important,0.4,A,0.6748809523809524
credit-g,13,important,0.4,B,0.6314285714285715
credit-g,13,important,0.6,A,0.69
credit-g,13,important,0.6,B,0.6219047619047618
credit-g,13,important,0.8,A,0.6682142857142856
credit-g,13,important,0.8,B,0.604047619047619
credit-g,13,important,1.0,A,0.6555952380952381
credit-g,13,important,1.0,B,0.5953571428571428
credit-g,13,random,0.2,A,0.7514285714285714
credit-g,13,random,0.2,B,0.6620238095238095
credit-g,13,random,0.4,A,0.7647619047619049
credit-g,13,random,0.4,B,0.5904761904761904
credit-g,13,random,0.6,A,0.7040476190476191
credit-g,13,random,0.6,B,0.6383333333333333
credit-g,13,random,0.8,A,0.6145238095238096
credit-g,13,random,0.8,B,0.5532142857142857
credit-g,13,random,1.0,A,0.5785714285714285
credit-g,13,random,1.0,B,0.5198809523809524
credit-g,14,important,0.2,A,0.7376190476190476
credit-g,14,important,0.2,B,0.6591666666666667
credit-g,14,important,0.4,A,0.6602380952380953
credit-g,14,important,0.4,B,0.6439285714285714
credit-g,14,important,0.6,A,0.7303571428571428
credit-g,14,important,0.6,B,0.6554761904761904
credit-g,14,important,0.8,A,0.6638095238095238
credit-g,14,important,0.8,B,0.6258333333333334
credit-g,14,important,1.0,A,0.6433333333333334
credit-g,14,important,1.0,B,0.5797619047619047
credit-g,14,random,0.2,A,0.7488095238095237
credit-g,14,random,0.2,B,0.656547619047619
credit-g,14,random,0.4,A,0.7538095238095238
credit-g,14,random,0.4,B,0.5751190476190476
credit-g,14,random,0.6,A,0.703095238095238
credit-g,14,random,0.6,B,0.6285714285714287
credit-g,14,random,0.8,A,0.6182142857142857
credit-g,14,random,0.8,B,0.545952380952381
credit-g,14,random,1.0,A,0.5888095238095238
credit-g,14,random,1.0,B,0.5257142857142857
credit-g,15,important,0.2,A,0.7541666666666668
credit-g,15,important,0.2,B,0.680595238095238
credit-g,15,important,0.4,A,0.6534523809523809
credit-g,15,important,0.4,B,0.6835714285714286
credit-g,15,important,0.6,A,0.6945238095238095
credit-g,15,important,0.6,B,0.6365476190476191
credit-g,15,important,0.8,A,0.6527380952380955
credit-g,15,important,0.8,B,0.6224999999999999
credit-g,15,important,1.0,A,0.6327380952380952
credit-g,15,important,1.0,B,0.5902380952380952
credit-g,15,random,0.2,A,0.7483333333333333
credit-g,15,random,0.2,B,0.6766666666666666
credit-g,15,random,0.4,A,0.7691666666666666
credit-g,15,random,0.4,B,0.5885714285714286
credit-g,15,random,0.6,A,0.7075
credit-g,15,random,0.6,B,0.6732142857142858
credit-g,15,random,0.8,A,0.6152380952380951
credit-g,15,random,0.8,B,0.5660714285714286
credit-g,15,random,1.0,A,0.5701190476190475
credit-g,15,random,1.0,B,0.5395238095238095
credit-g,16,important,0.2,A,0.7583333333333333
credit-g,16,important,0.2,B,0.6760714285714285
credit-g,16,important,0.4,A,0.6461904761904762
credit-g,16,important,0.4,B,0.6561904761904761
credit-g,16,important,0.6,A,0.7129761904761905
credit-g,16,important,0.6,B,0.6607142857142857
credit-g,16,important,0.8,A,0.6485714285714286
credit-g,16,important,0.8,B,0.6489285714285715
credit-g,16,important,1.0,A,0.6261904761904762
credit-g,16,important,1.0,B,0.6048809523809524
credit-g,16,random,0.2,A,0.7564285714285715
credit-g,16,random,0.2,B,0.685357142857143
credit-g,16,random,0.4,A,0.7635714285714286
credit-g,16,random,0.4,B,0.611547619047619
credit-g,16,random,0.6,A,0.7007142857142857
credit-g,16,random,0.6,B,0.6652380952380953
credit-g,16,random,0.8,A,0.6088095238095238
credit-g,16,random,0.8,B,0.5502380952380953
credit-g,16,random,1.0,A,0.5758333333333333
credit-g,16,random,1.0,B,0.5296428571428572
credit-g,17,important,0.2,A,0.7539285714285714
credit-g,17,important,0.2,B,0.6561904761904762
credit-g,17,important,0.4,A,0.6588095238095237
credit-g,17,important,0.4,B,0.6117857142857144
credit-g,17,important,0.6,A,0.7121428571428572
credit-g,17,important,0.6,B,0.6260714285714286
credit-g,17,important,0.8,A,0.6755952380952381
credit-g,17,important,0.8,B,0.611904761904762
credit-g,17,important,1.0,A,0.6372619047619047
credit-g,17,important,1.0,B,0.6170238095238095
credit-g,17,random,0.2,A,0.7414285714285714
credit-g,17,random,0.2,B,0.6544047619047618
credit-g,17,random,0.4,A,0.7603571428571428
credit-g,17,random,0.4,B,0.5814285714285715
credit-g,17,random,0.6,A,0.6945238095238093
credit-g,17,random,0.6,B,0.6258333333333334
credit-g,17,random,0.8,A,0.599047619047619
credit-g,17,random,0.8,B,0.5535714285714286
credit-g,17,random,1.0,A,0.5748809523809524
credit-g,17,random,1.0,B,0.5051190476190477
credit-g,18,important,0.2,A,0.7610714285714285
credit-g,18,important,0.2,B,0.6867857142857143
credit-g,18,important,0.4,A,0.6677380952380952
credit-g,18,important,0.4,B,0.6235714285714287
credit-g,18,important,0.6,A,0.7160714285714286
credit-g,18,important,0.6,B,0.6447619047619048
credit-g,18,important,0.8,A,0.6658333333333334
credit-g,18,important,0.8,B,0.6010714285714286
credit-g,18,important,1.0,A,0.6470238095238094
credit-g,18,important,1.0,B,0.5901190476190477
credit-g,18,random,0.2,A,0.7573809523809523
credit-g,18,random,0.2,B,0.6614285714285714
credit-g,18,random,0.4,A,0.7784523809523809
credit-g,18,random,0.4,B,0.5786904761904762
credit-g,18,random,0.6,A,0.7139285714285716
credit-g,18,random,0.6,B,0.6370238095238095
credit-g,18,random,0.8,A,0.596904761904762
credit-g,18,random,0.8,B,0.5488095238095239
credit-g,18,random,1.0,A,0.5765476190476191
credit-g,18,random,1.0,B,0.5292857142857144
credit-g,19,important,0.2,A,0.7544047619047619
credit-g,19,important,0.2,B,0.6636904761904762
credit-g,19,important,0.4,A,0.6605952380952381
credit-g,19,important,0.4,B,0.654047619047619
credit-g,19,important,0.6,A,0.7227380952380952
credit-g,19,important,0.6,B,0.6625000000000001
credit-g,19,important,0.8,A,0.6369047619047619
credit-g,19,important,0.8,B,0.6513095238095238
credit-g,19,important,1.0,A,0.6352380952380953
credit-g,19,important,1.0,B,0.6058333333333333
credit-g,19,random,0.2,A,0.7422619047619048
credit-g,19,random,0.2,B,0.6871428571428572
credit-g,19,random,0.4,A,0.7634523809523809
credit-g,19,random,0.4,B,0.5778571428571428
credit-g,19,random,0.6,A,0.6994047619047619
credit-g,19,random,0.6,B,0.6691666666666667
credit-g,19,random,0.8,A,0.5950000000000001
credit-g,19,random,0.8,B,0.5828571428571427
credit-g,19,random,1.0,A,0.5703571428571428
credit-g,19,random,1.0,B,0.5277380952380952
diabetes,0,important,0.2,A,0.8151851851851851
diabetes,0,important,0.2,B,0.7864814814814816
diabetes,0,important,0.4,A,0.8109259259259259
diabetes,0,important,0.4,B,0.7857407407407407
diabetes,0,important,0.6,A,0.7837037037037038
diabetes,0,important,0.6,B,0.7727777777777778
diabetes,0,important,0.8,A,0.7164814814814814
diabetes,0,important,0.8,B,0.7794444444444445
diabetes,0,important,1.0,A,0.6451851851851851
diabetes,0,important,1.0,B,0.768148148148148
diabetes,0,random,0.2,A,0.8142592592592592
diabetes,0,random,0.2,B,0.7911111111111112
diabetes,0,random,0.4,A,0.7953703703703704
diabetes,0,random,0.4,B,0.7864814814814814
diabetes,0,random,0.6,A,0.7955555555555556
diabetes,0,random,0.6,B,0.7955555555555556
diabetes,0,random,0.8,A,0.757962962962963
diabetes,0,random,0.8,B,0.7855555555555556
diabetes,0,random,1.0,A,0.6522222222222223
diabetes,0,random,1.0,B,0.7025925925925927
diabetes,1,important,0.2,A,0.8233333333333334
diabetes,1,important,0.2,B,0.7901851851851852
diabetes,1,important,0.4,A,0.8083333333333333
diabetes,1,important,0.4,B,0.7918518518518519
diabetes,1,important,0.6,A,0.7774074074074073
diabetes,1,important,0.6,B,0.7857407407407407
diabetes,1,important,0.8,A,0.7074074074074074
diabetes,1,important,0.8,B,0.785
diabetes,1,important,1.0,A,0.6518518518518519
diabetes,1,important,1.0,B,0.7431481481481481
diabetes,1,random,0.2,A,0.8174074074074075
diabetes,1,random,0.2,B,0.7990740740740742
diabetes,1,random,0.4,A,0.8033333333333333
diabetes,1,random,0.4,B,0.7944444444444445
diabetes,1,random,0.6,A,0.8003703703703703
diabetes,1,random,0.6,B,0.7938888888888889
diabetes,1,random,0.8,A,0.7516666666666666
diabetes,1,random,0.8,B,0.7624074074074073
diabetes,1,random,1.0,A,0.65
diabetes,1,random,1.0,B,0.6861111111111111
diabetes,2,important,0.2,A,0.8164814814814815
diabetes,2,important,0.2,B,0.7933333333333333
diabetes,2,important,0.4,A,0.8012962962962962
diabetes,2,important,0.4,B,0.7975925925925926
diabetes,2,important,0.6,A,0.7727777777777779
diabetes,2,important,0.6,B,0.7822222222222223
diabetes,2,important,0.8,A,0.7407407407407407
diabetes,2,important,0.8,B,0.7944444444444444
diabetes,2,important,1.0,A,0.6572222222222223
diabetes,2,important,1.0,B,0.7581481481481481
diabetes,2,random,0.2,A,0.8161111111111111
diabetes,2,random,0.2,B,0.7925925925925925
diabetes,2,random,0.4,A,0.8012962962962963
diabetes,2,random,0.4,B,0.7812962962962963
diabetes,2,random,0.6,A,0.7992592592592592
diabetes,2,random,0.6,B,0.7874074074074074
diabetes,2,random,0.8,A,0.7487037037037038
diabetes,2,random,0.8,B,0.782962962962963
diabetes,2,random,1.0,A,0.635
diabetes,2,random,1.0,B,0.6862962962962963
diabetes,3,important,0.2,A,0.8179629629629629
diabetes,3,important,0.2,B,0.7925925925925926
diabetes,3,important,0.4,A,0.8164814814814815
diabetes,3,important,0.4,B,0.7827777777777777
diabetes,3,important,0.6,A,0.7785185185185185
diabetes,3,important,0.6,B,0.7833333333333334
diabetes,3,important,0.8,A,0.7083333333333334
diabetes,3,important,0.8,B,0.7894444444444444
diabetes,3,important,1.0,A,0.6501851851851851
diabetes,3,important,1.0,B,0.7555555555555555
diabetes,3,random,0.2,A,0.817037037037037
diabetes,3,random,0.2,B,0.7912962962962962
diabetes,3,random,0.4,A,0.803888888888889
diabetes,3,random,0.4,B,0.7935185185185186
diabetes,3,random,0.6,A,0.7968518518518519
diabetes,3,random,0.6,B,0.7944444444444445
diabetes,3,random,0.8,A,0.7568518518518518
diabetes,3,random,0.8,B,0.775
diabetes,3,random,1.0,A,0.6472222222222223
diabetes,3,random,1.0,B,0.6975925925925925
diabetes,4,important,0.2,A,0.8196296296296296
diabetes,4,important,0.2,B,0.7883333333333334
diabetes,4,important,0.4,A,0.8112962962962963
diabetes,4,important,0.4,B,0.789074074074074
diabetes,4,important,0.6,A,0.7872222222222223
diabetes,4,important,0.6,B,0.7685185185185186
diabetes,4,important,0.8,A,0.7153703703703704
diabetes,4,important,0.8,B,0.7894444444444444
diabetes,4,important,1.0,A,0.6442592592592593
diabetes,4,important,1.0,B,0.7879629629629629
diabetes,4,random,0.2,A,0.8216666666666667
diabetes,4,random,0.2,B,0.7837037037037037
diabetes,4,random,0.4,A,0.8062962962962963
diabetes,4,random,0.4,B,0.787037037037037
diabetes,4,random,0.6,A,0.7981481481481482
diabetes,4,random,0.6,B,0.7899999999999999
diabetes,4,random,0.8,A,0.759074074074074
diabetes,4,random,0.8,B,0.7657407407407407
diabetes,4,random,1.0,A,0.6551851851851851
diabetes,4,random,1.0,B,0.705925925925926
diabetes,5,important,0.2,A,0.8157407407407407
diabetes,5,important,0.2,B,0.7924074074074073
diabetes,5,important,0.4,A,0.8133333333333334
diabetes,5,important,0.4,B,0.7846296296296297
diabetes,5,important,0.6,A,0.7955555555555556
diabetes,5,important,0.6,B,0.7875925925925926
diabetes,5,important,0.8,A,0.7379629629629629
diabetes,5,important,0.8,B,0.7725925925925926
diabetes,5,important,1.0,A,0.6457407407407407
diabetes,5,important,1.0,B,0.7520370370370371
diabetes,5,random,0.2,A,0.8198148148148149
diabetes,5,random,0.2,B,0.7953703703703704
diabetes,5,random,0.4,A,0.8
diabetes,5,random,0.4,B,0.7872222222222223
diabetes,5,random,0.6,A,0.7972222222222222
diabetes,5,random,0.6,B,0.7872222222222223
diabetes,5,random,0.8,A,0.759074074074074
diabetes,5,random,0.8,B,0.7714814814814815
diabetes,5,random,1.0,A,0.6514814814814814
diabetes,5,random,1.0,B,0.7035185185185185
diabetes,6,important,0.2,A,0.820925925925926
diabetes,6,important,0.2,B,0.7975925925925926
diabetes,6,important,0.4,A,0.8077777777777778
diabetes,6,important,0.4,B,0.787962962962963
diabetes,6,important,0.6,A,0.7862962962962963
diabetes,6,important,0.6,B,0.7757407407407407
diabetes,6,important,0.8,A,0.7124074074074074
diabetes,6,important,0.8,B,0.769074074074074
diabetes,6,important,1.0,A,0.6466666666666666
diabetes,6,important,1.0,B,0.7985185185185185
diabetes,6,random,0.2,A,0.8216666666666667
diabetes,6,random,0.2,B,0.7918518518518518
diabetes,6,random,0.4,A,0.810925925925926
diabetes,6,random,0.4,B,0.7937037037037037
diabetes,6,random,0.6,A,0.7949999999999999
diabetes,6,random,0.6,B,0.7922222222222222
diabetes,6,random,0.8,A,0.7425925925925926
diabetes,6,random,0.8,B,0.7572222222222221
diabetes,6,random,1.0,A,0.6400000000000001
diabetes,6,random,1.0,B,0.6777777777777778
diabetes,7,important,0.2,A,0.8109259259259259
diabetes,7,important,0.2,B,0.7951851851851852
diabetes,7,important,0.4,A,0.7966666666666666
diabetes,7,important,0.4,B,0.7955555555555556
diabetes,7,important,0.6,A,0.7755555555555556
diabetes,7,important,0.6,B,0.7570370370370371
diabetes,7,important,0.8,A,0.6964814814814815
diabetes,7,important,0.8,B,0.7972222222222222
diabetes,7,important,1.0,A,0.6461111111111111
diabetes,7,important,1.0,B,0.7735185185185185
diabetes,7,random,0.2,A,0.8155555555555555
diabetes,7,random,0.2,B,0.8059259259259259
diabetes,7,random,0.4,A,0.8003703703703703
diabetes,7,random,0.4,B,0.7985185185185185
diabetes,7,random,0.6,A,0.792037037037037
diabetes,7,random,0.6,B,0.8033333333333333
diabetes,7,random,0.8,A,0.7485185185185185
diabetes,7,random,0.8,B,0.7851851851851851
diabetes,7,random,1.0,A,0.6444444444444445
diabetes,7,random,1.0,B,0.7155555555555555
diabetes,8,important,0.2,A,0.8151851851851853
diabetes,8,important,0.2,B,0.7892592592592592
diabetes,8,important,0.4,A,0.8112962962962963
diabetes,8,important,0.4,B,0.7866666666666666
diabetes,8,important,0.6,A,0.7838888888888889
diabetes,8,important,0.6,B,0.777037037037037
diabetes,8,important,0.8,A,0.7196296296296296
diabetes,8,important,0.8,B,0.7805555555555557
diabetes,8,important,1.0,A,0.6481481481481481
diabetes,8,important,1.0,B,0.7435185185185186
diabetes,8,random,0.2,A,0.8172222222222222
diabetes,8,random,0.2,B,0.7868518518518518
diabetes,8,random,0.4,A,0.7987037037037038
diabetes,8,random,0.4,B,0.7872222222222223
diabetes,8,random,0.6,A,0.7959259259259259
diabetes,8,random,0.6,B,0.8014814814814815
diabetes,8,random,0.8,A,0.7611111111111111
diabetes,8,random,0.8,B,0.7868518518518519
diabetes,8,random,1.0,A,0.6448148148148148
diabetes,8,random,1.0,B,0.7157407407407408
diabetes,9,important,0.2,A,0.8192592592592594
diabetes,9,important,0.2,B,0.7887037037037037
diabetes,9,important,0.4,A,0.817037037037037
diabetes,9,important,0.4,B,0.7811111111111111
diabetes,9,important,0.6,A,0.7868518518518518
diabetes,9,important,0.6,B,0.769074074074074
diabetes,9,important,0.8,A,0.71
diabetes,9,important,0.8,B,0.7718518518518519
diabetes,9,important,1.0,A,0.6553703703703704
diabetes,9,important,1.0,B,0.7835185185185185
diabetes,9,random,0.2,A,0.8194444444444445
diabetes,9,random,0.2,B,0.7894444444444445
diabetes,9,random,0.4,A,0.8014814814814815
diabetes,9,random,0.4,B,0.7898148148148147
diabetes,9,random,0.6,A,0.7925925925925925
diabetes,9,random,0.6,B,0.7864814814814814
diabetes,9,random,0.8,A,0.7572222222222222
diabetes,9,random,0.8,B,0.7774074074074073
diabetes,9,random,1.0,A,0.6392592592592592
diabetes,9,random,1.0,B,0.7279629629629629
diabetes,10,important,0.2,A,0.8275925925925925
diabetes,10,important,0.2,B,0.797962962962963
diabetes,10,important,0.4,A,0.8233333333333334
diabetes,10,important,0.4,B,0.7822222222222223
diabetes,10,important,0.6,A,0.7944444444444444
diabetes,10,important,0.6,B,0.7935185185185186
diabetes,10,important,0.8,A,0.7162962962962962
diabetes,10,important,0.8,B,0.7988888888888888
diabetes,10,important,1.0,A,0.6372222222222222
diabetes,10,important,1.0,B,0.7574074074074073
diabetes,10,random,0.2,A,0.8253703703703703
diabetes,10,random,0.2,B,0.7959259259259259
diabetes,10,random,0.4,A,0.8062962962962963
diabetes,10,random,0.4,B,0.8048148148148148
diabetes,10,random,0.6,A,0.7888888888888889
diabetes,10,random,0.6,B,0.7875925925925926
diabetes,10,random,0.8,A,0.7585185185185186
diabetes,10,random,0.8,B,0.7875925925925927
diabetes,10,random,1.0,A,0.6485185185185185
diabetes,10,random,1.0,B,0.7053703703703704
diabetes,11,important,0.2,A,0.8125925925925925
diabetes,11,important,0.2,B,0.8014814814814816
diabetes,11,important,0.4,A,0.8064814814814815
diabetes,11,important,0.4,B,0.7938888888888889
diabetes,11,important,0.6,A,0.7755555555555554
diabetes,11,important,0.6,B,0.7814814814814816
diabetes,11,important,0.8,A,0.7203703703703703
diabetes,11,important,0.8,B,0.8068518518518519
diabetes,11,important,1.0,A,0.6598148148148149
diabetes,11,important,1.0,B,0.7644444444444444
diabetes,11,random,0.2,A,0.8192592592592592
diabetes,11,random,0.2,B,0.8005555555555555
diabetes,11,random,0.4,A,0.8062962962962963
diabetes,11,random,0.4,B,0.7864814814814816
diabetes,11,random,0.6,A,0.7979629629629629
diabetes,11,random,0.6,B,0.7977777777777777
diabetes,11,random,0.8,A,0.7533333333333334
diabetes,11,random,0.8,B,0.7775925925925926
diabetes,11,random,1.0,A,0.6338888888888888
diabetes,11,random,1.0,B,0.7137037037037036
diabetes,12,important,0.2,A,0.8257407407407407
diabetes,12,important,0.2,B,0.7920370370370371
diabetes,12,important,0.4,A,0.8164814814814815
diabetes,12,important,0.4,B,0.7837037037037038
diabetes,12,important,0.6,A,0.7859259259259259
diabetes,12,important,0.6,B,0.7718518518518518
diabetes,12,important,0.8,A,0.7116666666666667
diabetes,12,important,0.8,B,0.7888888888888889
diabetes,12,important,1.0,A,0.6488888888888888
diabetes,12,important,1.0,B,0.7696296296296297
diabetes,12,random,0.2,A,0.8181481481481481
diabetes,12,random,0.2,B,0.7994444444444445
diabetes,12,random,0.4,A,0.802962962962963
diabetes,12,random,0.4,B,0.7975925925925926
diabetes,12,random,0.6,A,0.7998148148148149
diabetes,12,random,0.6,B,0.7979629629629629
diabetes,12,random,0.8,A,0.7672222222222222
diabetes,12,random,0.8,B,0.7881481481481482
diabetes,12,random,1.0,A,0.6448148148148148
diabetes,12,random,1.0,B,0.7122222222222221
diabetes,13,important,0.2,A,0.8172222222222222
diabetes,13,important,0.2,B,0.7846296296296296
diabetes,13,important,0.4,A,0.8242592592592592
diabetes,13,important,0.4,B,0.7862962962962963
diabetes,13,important,0.6,A,0.7922222222222222
diabetes,13,important,0.6,B,0.7755555555555556
diabetes,13,important,0.8,A,0.7279629629629629
diabetes,13,important,0.8,B,0.7788888888888887
diabetes,13,important,1.0,A,0.6507407407407407
diabetes,13,important,1.0,B,0.77
diabetes,13,random,0.2,A,0.8251851851851851
diabetes,13,random,0.2,B,0.7970370370370371
diabetes,13,random,0.4,A,0.8194444444444445
diabetes,13,random,0.4,B,0.7822222222222222
diabetes,13,random,0.6,A,0.7885185185185185
diabetes,13,random,0.6,B,0.7961111111111111
diabetes,13,random,0.8,A,0.7575925925925926
diabetes,13,random,0.8,B,0.788148148148148
diabetes,13,random,1.0,A,0.6474074074074073
diabetes,13,random,1.0,B,0.6905555555555556
diabetes,14,important,0.2,A,0.8200000000000001
diabetes,14,important,0.2,B,0.7922222222222222
diabetes,14,important,0.4,A,0.8055555555555556
diabetes,14,important,0.4,B,0.790925925925926
diabetes,14,important,0.6,A,0.7933333333333332
diabetes,14,important,0.6,B,0.7657407407407407
diabetes,14,important,0.8,A,0.712037037037037
diabetes,14,important,0.8,B,0.7975925925925926
diabetes,14,important,1.0,A,0.642962962962963
diabetes,14,important,1.0,B,0.7533333333333333
diabetes,14,random,0.2,A,0.8205555555555555
diabetes,14,random,0.2,B,0.797962962962963
diabetes,14,random,0.4,A,0.7983333333333333
diabetes,14,random,0.4,B,0.7949999999999999
diabetes,14,random,0.6,A,0.7944444444444446
diabetes,14,random,0.6,B,0.788888888888889
diabetes,14,random,0.8,A,0.76
diabetes,14,random,0.8,B,0.7553703703703705
diabetes,14,random,1.0,A,0.6412962962962963
diabetes,14,random,1.0,B,0.7094444444444444
diabetes,15,important,0.2,A,0.8175925925925925
diabetes,15,important,0.2,B,0.7985185185185185
diabetes,15,important,0.4,A,0.8153703703703704
diabetes,15,important,0.4,B,0.7951851851851852
diabetes,15,important,0.6,A,0.7877777777777778
diabetes,15,important,0.6,B,0.757962962962963
diabetes,15,important,0.8,A,0.722962962962963
diabetes,15,important,0.8,B,0.788148148148148
diabetes,15,important,1.0,A,0.6425925925925926
diabetes,15,important,1.0,B,0.7870370370370371
diabetes,15,random,0.2,A,0.8131481481481482
diabetes,15,random,0.2,B,0.7972222222222222
diabetes,15,random,0.4,A,0.8012962962962964
diabetes,15,random,0.4,B,0.7890740740740741
diabetes,15,random,0.6,A,0.7949999999999999
diabetes,15,random,0.6,B,0.8138888888888888
diabetes,15,random,0.8,A,0.7440740740740741
diabetes,15,random,0.8,B,0.7772222222222223
diabetes,15,random,1.0,A,0.6572222222222223
diabetes,15,random,1.0,B,0.7364814814814815
diabetes,16,important,0.2,A,0.8168518518518518
diabetes,16,important,0.2,B,0.7899999999999999
diabetes,16,important,0.4,A,0.8179629629629628
diabetes,16,important,0.4,B,0.7861111111111111
diabetes,16,important,0.6,A,0.7835185185185185
diabetes,16,important,0.6,B,0.785
diabetes,16,important,0.8,A,0.7205555555555557
diabetes,16,important,0.8,B,0.7888888888888888
diabetes,16,important,1.0,A,0.6479629629629631
diabetes,16,important,1.0,B,0.7848148148148149
diabetes,16,random,0.2,A,0.8209259259259258
diabetes,16,random,0.2,B,0.8029629629629629
diabetes,16,random,0.4,A,0.8051851851851852
diabetes,16,random,0.4,B,0.7905555555555556
diabetes,16,random,0.6,A,0.7975925925925926
diabetes,16,random,0.6,B,0.7974074074074073
diabetes,16,random,0.8,A,0.7527777777777778
diabetes,16,random,0.8,B,0.7701851851851852
diabetes,16,random,1.0,A,0.6314814814814814
diabetes,16,random,1.0,B,0.701111111111111
diabetes,17,important,0.2,A,0.8233333333333334
diabetes,17,important,0.2,B,0.7944444444444444
diabetes,17,important,0.4,A,0.8083333333333332
diabetes,17,important,0.4,B,0.797037037037037
diabetes,17,important,0.6,A,0.7874074074074074
diabetes,17,important,0.6,B,0.7733333333333333
diabetes,17,important,0.8,A,0.7257407407407408
diabetes,17,important,0.8,B,0.8048148148148148
diabetes,17,important,1.0,A,0.6520370370370371
diabetes,17,important,1.0,B,0.7772222222222221
diabetes,17,random,0.2,A,0.8172222222222222
diabetes,17,random,0.2,B,0.7985185185185185
diabetes,17,random,0.4,A,0.812037037037037
diabetes,17,random,0.4,B,0.7975925925925926
diabetes,17,random,0.6,A,0.7959259259259259
diabetes,17,random,0.6,B,0.7975925925925925
diabetes,17,random,0.8,A,0.7559259259259259
diabetes,17,random,0.8,B,0.7712962962962963
diabetes,17,random,1.0,A,0.6492592592592592
diabetes,17,random,1.0,B,0.6868518518518519
diabetes,18,important,0.2,A,0.8159259259259259
diabetes,18,important,0.2,B,0.807962962962963
diabetes,18,important,0.4,A,0.8096296296296296
diabetes,18,important,0.4,B,0.7931481481481483
diabetes,18,important,0.6,A,0.7822222222222223
diabetes,18,important,0.6,B,0.7768518518518519
diabetes,18,important,0.8,A,0.7118518518518518
diabetes,18,important,0.8,B,0.7864814814814814
diabetes,18,important,1.0,A,0.6303703703703704
diabetes,18,important,1.0,B,0.7761111111111112
diabetes,18,random,0.2,A,0.8262962962962963
diabetes,18,random,0.2,B,0.8088888888888889
diabetes,18,random,0.4,A,0.8025925925925925
diabetes,18,random,0.4,B,0.794074074074074
diabetes,18,random,0.6,A,0.7977777777777778
diabetes,18,random,0.6,B,0.7972222222222222
diabetes,18,random,0.8,A,0.7655555555555555
diabetes,18,random,0.8,B,0.7677777777777778
diabetes,18,random,1.0,A,0.6396296296296297
diabetes,18,random,1.0,B,0.6894444444444445
diabetes,19,important,0.2,A,0.8122222222222222
diabetes,19,important,0.2,B,0.802037037037037
diabetes,19,important,0.4,A,0.8101851851851852
diabetes,19,important,0.4,B,0.7975925925925925
